,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,type,lat,long
90798,7190523016,7500,2008.0,honda,odyssey,good,6 cylinders,gas,1298500.0,automatic,mini-van,34.4958,-112.378
90879,7191433634,5200,2010.0,dodge,grand caravan se,good,6 cylinders,gas,153000.0,automatic,mini-van,43.2933,-88.3853
90928,7188151203,4995,2009.0,chrysler,town & country touring,excellent,8 cylinders,gas,129085.0,automatic,mini-van,40.74,-73.4857
90943,7192808884,3000,2007.0,honda,odyssey touring,good,6 cylinders,gas,180000.0,automatic,mini-van,30.0918,-97.8534
91003,7190941719,6499,2007.0,honda,odyssey exl,excellent,6 cylinders,gas,135121.0,automatic,mini-van,43.0158,-87.9317
91008,7190920012,4999,2006.0,honda,odyssey,like new,6 cylinders,gas,104423.0,automatic,mini-van,43.1188,-87.9478
91088,7181279813,650,2008.0,dodge,grand caravan,fair,6 cylinders,gas,199000.0,automatic,mini-van,45.5781,-111.126
91118,7191363924,24000,2017.0,toyota,sienna,like new,6 cylinders,gas,62500.0,automatic,mini-van,31.9054,-110.99
91127,7188815028,4199,2004.0,chevrolet,astro van,good,6 cylinders,gas,144012.0,automatic,mini-van,43.2755,-77.7321
91149,7188694015,5800,2005.0,honda,odyssey,good,6 cylinders,gas,122000.0,automatic,mini-van,43.18,-77.7325
91168,7190717269,11977,2012.0,dodge,grand caravan r/t,good,6 cylinders,gas,80000.0,automatic,mini-van,42.9973,-88.0074
91223,7188200822,1700,2003.0,honda,odyssey ex,good,6 cylinders,gas,171000.0,automatic,mini-van,43.2466,-77.6152
91230,7190564591,7350,2007.0,toyota,sienna,excellent,6 cylinders,gas,112000.0,automatic,mini-van,42.087,-87.9885
91279,7180518393,3250,2007.0,chrysler,town and county,excellent,6 cylinders,gas,112000.0,automatic,mini-van,30.4273,-84.3529
91418,7190117549,6490,2011.0,ram,c/v tradesman,excellent,6 cylinders,gas,169982.0,automatic,mini-van,43.1925,-88.7144
91425,7190114092,6990,2014.0,ram,c/v tradesman,excellent,6 cylinders,gas,162738.0,automatic,mini-van,43.1925,-88.7144
91462,7190931292,9295,2012.0,chrysler,town & country,good,6 cylinders,gas,94577.0,automatic,mini-van,32.1956,-110.874
91481,7192639803,20000,2008.0,toyota,sienna,excellent,6 cylinders,gas,34838.0,automatic,mini-van,30.3649,-97.6827
91485,7189579673,6499,2009.0,honda,odyssey,excellent,6 cylinders,gas,155534.0,automatic,mini-van,43.2053,-75.4229
91499,7192623385,14000,2015.0,toyota,sienna le,good,6 cylinders,gas,85000.0,automatic,mini-van,30.3223,-97.739
91534,7189590811,6499,2009.0,honda,odyssey,excellent,6 cylinders,gas,155534.0,automatic,mini-van,43.2053,-75.4229
91605,7178717257,6995,2010.0,chrysler,town & country touring,like new,6 cylinders,gas,112000.0,automatic,mini-van,43.1067,-75.2314
91611,7178715704,6950,2010.0,dodge,grand caravan sxt,excellent,6 cylinders,gas,109000.0,automatic,mini-van,43.1067,-75.2314
91649,7190701317,4600,2006.0,toyota,sienna,good,6 cylinders,gas,210000.0,automatic,mini-van,32.4379,-110.991
