,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,type,lat,long
15312,7181745253,33995,2020.0,chevrolet,camaro,good,6 cylinders,gas,11779.0,automatic,convertible,33.7115,-78.9096
15329,7186259964,10500,2007.0,pontiac,solstice,like new,4 cylinders,gas,8002.0,automatic,convertible,45.6745,-108.769
15331,7181654773,18995,2000.0,bmw,z3 m roadster,excellent,6 cylinders,gas,69125.0,manual,convertible,34.5424,-82.5747
15334,7181653240,19995,2013.0,bmw,135is,excellent,6 cylinders,gas,42000.0,automatic,convertible,34.5424,-82.5747
15395,7181509334,39990,2012.0,chevrolet,corvette grand sport,good,8 cylinders,gas,15503.0,automatic,convertible,34.83,-82.37
15408,7181498964,9995,2003.0,toyota,mr2 spyder convertible,excellent,4 cylinders,gas,82800.0,manual,convertible,34.774,-82.9457
15422,7191694177,11800,1995.0,ford,mustang gt convertible,excellent,8 cylinders,gas,75707.0,manual,convertible,42.8939,-85.7619
15437,7183013836,12900,1995.0,ford,mustang,good,8 cylinders,gas,128500.0,manual,convertible,33.7956,-78.9793
15447,7182412191,7450,2005.0,chrysler,crossfire limited,excellent,6 cylinders,gas,92600.0,automatic,convertible,33.8587,-78.6459
15462,7181951729,4500,1995.0,toyota,celica gt convertible,like new,6 cylinders,gas,140000.0,automatic,convertible,33.8343,-78.6606
15467,7181582579,33995,2020.0,chevrolet,camaro,good,6 cylinders,gas,11779.0,automatic,convertible,33.7115,-78.9096
15633,7194549728,4200,2002.0,toyota,solara sle convertible,excellent,6 cylinders,gas,101000.0,automatic,convertible,20.7441,-156.447
15637,7194890312,5995,2007.0,mitsubishi,eclipse spyder gs,like new,4 cylinders,gas,139000.0,automatic,convertible,39.9561,-82.7713
15643,7194887308,4995,2005.0,toyota,solara sle,like new,6 cylinders,gas,142000.0,automatic,convertible,39.9561,-82.7712
15723,7190247235,11500,1987.0,ford,mustang,excellent,8 cylinders,gas,73450.0,manual,convertible,40.9564,-74.1569
15761,7192519446,11800,2011.0,nissan,murano,like new,6 cylinders,gas,124000.0,automatic,convertible,34.6484,-92.983
15767,7183640778,22000,2002.0,cadillac,eldorado convertible,excellent,8 cylinders,gas,32000.0,automatic,convertible,44.8914,-87.8917
15774,7181282853,3200,1986.0,chevrolet,cavalier rs convertible,good,6 cylinders,gas,146000.0,automatic,convertible,43.4387,-96.4252
15790,7190188000,11700,2015.0,volkswagen,beetle,excellent,6 cylinders,gas,74147.0,automatic,convertible,40.805,-73.954
15955,7183967368,1000,2000.0,chrysler,sebring jxi convertible,good,6 cylinders,gas,186356.0,automatic,convertible,42.7355,-89.0405
15978,7184366652,13000,2008.0,bmw,z4 roadster convertible,excellent,6 cylinders,gas,57300.0,automatic,convertible,45.798,-111.315
16056,7192950493,9800,2004.0,mazda,miata mx5,like new,4 cylinders,gas,37500.0,manual,convertible,45.3559,-84.9133
16176,7187959745,30000,1959.0,ford,galaxie 500 convertible,excellent,8 cylinders,gas,55000.0,automatic,convertible,43.002,-89.7414
16430,7191432660,5000,2000.0,bmw,323 ci,good,6 cylinders,gas,142000.0,automatic,convertible,42.656,-73.7964
16454,7181250444,14500,2005.0,ford,mustang gt convertible,excellent,8 cylinders,gas,41000.0,automatic,convertible,36.2293,-80.2936
16582,7181924946,11980,2012.0,volkswagen,eos,good,4 cylinders,gas,76120.0,automatic,convertible,34.5866,-83.7612
16666,7180819472,8000,2005.0,chrysler,crossfire,excellent,6 cylinders,gas,88000.0,manual,convertible,35.1307,-85.3049
16684,7192534599,3200,1975.0,fiat,spider 124 convertible 1800,good,4 cylinders,gas,64000.0,manual,convertible,48.1191,-96.1811
16706,7180051538,39995,2020.0,chevrolet,camaro 2ss,like new,8 cylinders,gas,18235.0,automatic,convertible,36.5021,-80.602
16716,7180253714,4800,2000.0,bmw,z3 roadster,good,6 cylinders,gas,130000.0,manual,convertible,31.2189,-81.546
16778,7193183642,16900,2016.0,mazda,miata mx-5 club sport,excellent,4 cylinders,gas,56.0,manual,convertible,39.7224,-121.811
16797,7194487848,17995,2011.0,chevrolet,camaro ss convertible,excellent,8 cylinders,gas,7453.0,automatic,convertible,20.8916,-156.462
16878,7183806560,7500,1986.0,chevrolet,corvette,good,8 cylinders,gas,110000.0,automatic,convertible,47.6876,-114.14
16881,7183656837,9980,1989.0,jaguar,xjs v-12 convertible,excellent,12 cylinders,gas,53010.0,automatic,convertible,48.1759,-114.298
16915,7178757735,6995,2007.0,bmw,z4 3.0si,excellent,6 cylinders,gas,153626.0,automatic,convertible,36.1165,-80.0831
16960,7186046178,5995,1986.0,ford,mustang convertible lx,good,6 cylinders,gas,32357.0,automatic,convertible,44.6741,-90.1684
17033,7194176725,4995,2005.0,toyota,solara sle,like new,6 cylinders,gas,142000.0,automatic,convertible,39.9561,-82.7712
17063,7194171714,5995,2007.0,mitsubishi,eclipse spyder gs,like new,4 cylinders,gas,139000.0,automatic,convertible,39.9561,-82.7713
17127,7182736043,25144,2017.0,fiat,124 spider abarth,excellent,4 cylinders,gas,14098.0,automatic,convertible,35.858,-84.1194
17163,7193656521,5995,2007.0,mitsubishi,eclipse spyder gs,like new,4 cylinders,gas,139000.0,automatic,convertible,39.9561,-82.7713
17168,7194481058,9500,2003.0,lexus,sc430 convertible,excellent,8 cylinders,gas,192000.0,automatic,convertible,19.673,-155.223
17197,7183509716,10900,1995.0,mercedes-benz,sl 500,like new,8 cylinders,gas,67375.0,automatic,convertible,46.631,-114.094
17222,7183313474,29980,2019.0,ford,mustang ecoboost,excellent,4 cylinders,gas,16368.0,automatic,convertible,47.7177,-117.412
17253,7182594824,15000,2004.0,jaguar,xk8,excellent,8 cylinders,gas,46190.0,automatic,convertible,36.4248,-84.0907
17318,7186509225,7300,2002.0,mercedes-benz,clk-class,excellent,8 cylinders,gas,68000.0,automatic,convertible,34.8285,-82.3516
17341,7193584409,4995,2005.0,toyota,solara sle,like new,6 cylinders,gas,142000.0,automatic,convertible,39.9561,-82.7712
17348,7193575106,23995,2011.0,jaguar,xk,excellent,8 cylinders,gas,67803.0,automatic,convertible,40.0641,-82.9981
17365,7193422172,5495,1996.0,bmw,3-series,excellent,4 cylinders,gas,105568.0,manual,convertible,40.0641,-82.9981
17406,7185730862,5250,1993.0,honda,del sol,excellent,4 cylinders,gas,60.0,automatic,convertible,34.7596,-83.4633
17448,7195037497,9300,2011.0,bmw,328i convertible,good,6 cylinders,gas,48230.0,automatic,convertible,39.969,-84.1987
17484,7181107775,26000,2011.0,chevrolet,camaro ss convertible,like new,8 cylinders,gas,16363.0,automatic,convertible,46.4741,-89.0521
17487,7185012013,2000,1994.0,mercury,capri,good,4 cylinders,gas,97000.0,automatic,convertible,43.0631,-89.3133
17496,7194784284,3950,2005.0,chrysler,sebring,excellent,6 cylinders,gas,82878.0,automatic,convertible,39.6842,-83.9369
17510,7194516549,24300,2019.0,fiat,124 spider lusso,excellent,4 cylinders,gas,12289.0,manual,convertible,39.9242,-83.8088
17555,7194462312,14900,2015.0,ford,mustang,excellent,6 cylinders,gas,63404.0,automatic,convertible,21.3982,-158.012
17556,7183782240,6900,2009.0,volkswagen,beetle,like new,5 cylinders,gas,70000.0,automatic,convertible,35.4499,-82.4966
17571,7183644585,7400,1995.0,mazda,miata,excellent,4 cylinders,gas,88000.0,manual,convertible,36.0967,-80.4206
17735,7194457035,21500,2018.0,chevrolet,camaro lt convertible,excellent,4 cylinders,gas,52478.0,automatic,convertible,21.3982,-158.012
17745,7194455955,16800,2015.0,chevrolet,camaro lt convertible,excellent,6 cylinders,gas,67807.0,automatic,convertible,21.3982,-158.012
17817,7194451815,31900,2009.0,mercedes-benz,sl63 amg,excellent,8 cylinders,gas,27225.0,automatic,convertible,21.4063,-157.745
17945,7189343034,8500,2012.0,volkswagen,eos executive,excellent,4 cylinders,gas,100500.0,automatic,convertible,44.7168,-122.768
17966,7194132119,9900,2007.0,audi,a4,excellent,4 cylinders,gas,44167.0,automatic,convertible,42.3327,-83.4934
18046,7193165598,8500,1993.0,chevrolet,corvette,excellent,8 cylinders,gas,47500.0,automatic,convertible,39.2527,-121.015
18068,7181043462,13900,1992.0,cadillac,allante,excellent,8 cylinders,gas,32000.0,automatic,convertible,44.452,-89.993
18078,7181694449,9995,2014.0,chrysler,200,excellent,4 cylinders,gas,61000.0,automatic,convertible,35.6884,-84.0769
18096,7188611462,7995,2012.0,fiat,500c,excellent,4 cylinders,gas,65855.0,automatic,convertible,44.9554,-123.003
18145,7179674140,2000,1995.0,chrysler,lebaron convertible,good,6 cylinders,gas,175770.0,automatic,convertible,44.282,-89.8814
18254,7191762364,32445,2019.0,jeep,wrangler,good,6 cylinders,gas,16227.0,automatic,convertible,48.461,-122.342
18290,7194595783,3995,2008.0,mitsubishi,eclipse gs,excellent,4 cylinders,gas,159833.0,automatic,convertible,35.364,-97.5038
18343,7183101009,10900,2000.0,bmw,m roadster,good,6 cylinders,gas,121187.0,other,convertible,43.0296,-89.3978
18366,7194283995,29818,2016.0,ford,mustang,excellent,8 cylinders,gas,40558.0,automatic,convertible,35.5335,-97.9591
18379,7194205984,12000,2004.0,ford,mustang convertible,excellent,8 cylinders,gas,19998.0,automatic,convertible,35.5806,-97.6419
18439,7194039640,13995,2012.0,mini,"cooper ""s""",excellent,4 cylinders,gas,53000.0,automatic,convertible,20.8864,-156.465
18443,7187853646,3500,1982.0,chrysler,labaron,excellent,4 cylinders,gas,62244.0,automatic,convertible,42.9982,-88.6026
18496,7189729515,7995,2009.0,chrysler,sebring,excellent,6 cylinders,gas,89142.0,automatic,convertible,29.7248,-82.0471
18534,7193580593,7000,2004.0,jaguar,xk8 convertible,excellent,8 cylinders,gas,92627.0,automatic,convertible,35.9822,-96.7526
18605,7193815128,0,2019.0,ford,mustang,excellent,4 cylinders,gas,34091.0,automatic,convertible,34.1971,-97.1606
18871,7192760819,4950,2002.0,volkswagen,bug,like new,4 cylinders,gas,61000.0,automatic,convertible,47.3994,-120.271
18883,7194397948,19995,1927.0,ford,t bucket,excellent,8 cylinders,gas,1000.0,automatic,convertible,35.9562,-95.4101
18905,7194395891,19995,1927.0,ford,t bucket,excellent,8 cylinders,gas,1000.0,automatic,convertible,35.9562,-95.4101
18937,7188974411,10000,2003.0,mazda,mx-5 miata,excellent,4 cylinders,gas,40000.0,manual,convertible,40.2352,-76.9291
18961,7186629976,15975,2013.0,mercedes-benz,e-class,excellent,6 cylinders,gas,129320.0,automatic,convertible,42.2085,-87.8389
19020,7193882415,19999,2014.0,audi,a5,like new,4 cylinders,gas,48081.0,automatic,convertible,21.3448,-157.898
19027,7193880871,13999,2006.0,lexus,sc430,excellent,8 cylinders,gas,133085.0,automatic,convertible,21.3448,-157.898
19089,7187842151,8999,1994.0,mercedes-benz,sl500,excellent,8 cylinders,gas,87000.0,automatic,convertible,40.3173,-76.5745
19100,7190713815,7699,2006.0,pontiac,solstice conv.,excellent,4 cylinders,gas,69000.0,manual,convertible,34.1699,-118.835
19118,7193014887,15000,2013.0,mini,cooper convertible,excellent,4 cylinders,gas,50200.0,manual,convertible,46.6165,-120.709
19120,7190489683,5500,1993.0,alfa-romeo,romeo spider,good,4 cylinders,gas,103953.0,manual,convertible,34.2615,-119.206
19166,7190338103,24000,1968.0,ford,mustang,excellent,6 cylinders,gas,79000.0,automatic,convertible,34.2092,-118.874
19216,7192811831,3000,1997.0,bmw,z3 roadster,good,4 cylinders,gas,142000.0,manual,convertible,46.5934,-120.531
19249,7189864579,4975,2007.0,volkswagen,eos 2.0t,excellent,4 cylinders,gas,116.0,automatic,convertible,34.2454,-118.422
19267,7189224047,8500,1998.0,mercedes-benz,benz,excellent,4 cylinders,gas,73000.0,automatic,convertible,32.6344,-83.6768
19416,7193473329,23000,2005.0,lexus,sc 430 convertible,like new,8 cylinders,gas,47729.0,automatic,convertible,21.4228,-157.811
19492,7190679412,8999,2006.0,bmw,325ci,excellent,6 cylinders,gas,107754.0,manual,convertible,39.1234,-121.611
19512,7193213969,8999,2010.0,ford,mustang v6,excellent,6 cylinders,gas,119222.0,automatic,convertible,33.7456,-116.362
19558,7192896129,3000,2006.0,mini,cooper,good,4 cylinders,gas,129676.0,manual,convertible,39.5214,-78.0912
19559,7192765928,12595,2013.0,chrysler,200 s convertible,excellent,6 cylinders,gas,33300.0,automatic,convertible,39.4567,-77.9727
19586,7191356788,5000,1999.0,mercedes-benz,500sl,good,8 cylinders,gas,125000.0,automatic,convertible,39.4311,-77.8158
19677,7190396170,8999,2006.0,bmw,325ci,excellent,6 cylinders,gas,107754.0,manual,convertible,39.1234,-121.611
19695,7185344055,13995,2002.0,chevrolet,corvette,excellent,8 cylinders,gas,109.0,manual,convertible,35.5515,-77.3841
19701,7187798768,16970,1995.0,mercedes-benz,e class,excellent,6 cylinders,gas,82229.0,automatic,convertible,33.7412,-116.357
19703,7186298641,3200,1981.0,fiat,124 spider 2000 convertible,good,4 cylinders,gas,86060.0,manual,convertible,43.0253,-88.1792
19746,7187657358,5999,2010.0,chrysler,"sebring 81,000 miles",excellent,6 cylinders,gas,81000.0,automatic,convertible,33.7439,-116.359
19755,7187611144,17950,2013.0,bmw,328i convertible,excellent,6 cylinders,gas,52978.0,automatic,convertible,33.7591,-116.307
19764,7187337055,15470,2006.0,mercedes-benz,slk350 3.5l,excellent,6 cylinders,gas,48889.0,other,convertible,33.7412,-116.357
19803,7187069775,44700,1966.0,ford,mustang 289,excellent,8 cylinders,gas,37848.0,automatic,convertible,33.7412,-116.357
19852,7183227681,8000,1993.0,ford,mustang convertible lx,good,8 cylinders,gas,75000.0,automatic,convertible,35.1204,-76.9842
19872,7193402314,17995,2011.0,chevrolet,camaro ss convertible,excellent,8 cylinders,gas,7453.0,automatic,convertible,20.8916,-156.462
19879,7181903892,11980,2012.0,volkswagen,eos,good,4 cylinders,gas,76120.0,automatic,convertible,34.5866,-83.7612
19945,7181503062,9888,2006.0,mercedes-benz,benz slk280,good,6 cylinders,gas,117702.0,automatic,convertible,32.8355,-86.6425
19947,7186817709,17950,2009.0,mercedes-benz,clk350 cabriolet,excellent,6 cylinders,gas,37422.0,automatic,convertible,33.7591,-116.307
19951,7186817606,10950,2007.0,bmw,z4 3.0i,excellent,6 cylinders,gas,99510.0,other,convertible,33.7591,-116.307
20050,7186233236,11470,2008.0,mercedes-benz,clk350 3.5l,excellent,6 cylinders,gas,82405.0,automatic,convertible,33.7412,-116.357
20064,7191480968,6995,1994.0,ford,mustang convertible,like new,6 cylinders,gas,69956.0,automatic,convertible,38.805,-105.206
20112,7181492366,19600,2013.0,jeep,wrangler 4x4 sport,good,6 cylinders,gas,101381.0,manual,convertible,34.7448,-86.6704
20123,7185890651,7990,1996.0,mercedes-benz,sl class,excellent,8 cylinders,gas,90000.0,automatic,convertible,33.7412,-116.357
20125,7182849355,49500,1967.0,chevrolet,malibu,excellent,8 cylinders,gas,6000.0,automatic,convertible,30.6866,-88.1311
20144,7185650369,39500,1990.0,ford,mustang gt convertible,excellent,8 cylinders,gas,46750.0,manual,convertible,33.8122,-116.543
20202,7185509759,19700,1984.0,cadillac,eldorado biarritz,excellent,8 cylinders,gas,48721.0,automatic,convertible,33.7412,-116.357
20205,7185509697,19970,1994.0,mercedes-benz,500 series,excellent,8 cylinders,gas,33559.0,automatic,convertible,33.7412,-116.357
20217,7185483263,3500,1997.0,chrysler,sebring jxi,excellent,6 cylinders,gas,77000.0,automatic,convertible,33.7451,-116.352
20231,7190326775,25999,2003.0,mercedes-benz,sl-class,excellent,8 cylinders,gas,47000.0,automatic,convertible,38.615,-121.272
20232,7190326468,11999,2011.0,bmw,1 series,excellent,6 cylinders,gas,92000.0,automatic,convertible,38.615,-121.272
20249,7185241568,5999,2010.0,chrysler,"sebring 81,000 miles",excellent,6 cylinders,gas,81000.0,automatic,convertible,33.7439,-116.359
20261,7190955297,7995,2001.0,chevrolet,corvette convertible,good,8 cylinders,gas,97450.0,automatic,convertible,38.8353,-104.824
20262,7184988263,14500,2011.0,bmw,"328i 60,000 miles like new",excellent,6 cylinders,gas,60000.0,automatic,convertible,33.7439,-116.359
20271,7190944675,9900,2004.0,lexus,sc430 convertible,excellent,8 cylinders,gas,151000.0,automatic,convertible,38.837,-104.791
20292,7190864934,19999,1999.0,ford,mustang svt cobra,excellent,8 cylinders,gas,126499.0,manual,convertible,38.8354,-104.79
20309,7187772170,16900,1998.0,chevrolet,corvette convertible,like new,8 cylinders,gas,49000.0,automatic,convertible,36.3432,-79.6642
20321,7184929031,9950,2005.0,audi,a4 convertible 1.8t,excellent,4 cylinders,gas,45059.0,automatic,convertible,33.7591,-116.307
20358,7180665467,5500,1995.0,ford,mustang,excellent,6 cylinders,gas,64000.0,automatic,convertible,41.7541,-70.7116
20395,7186670494,12750,1987.0,chevrolet,corvette convertible,excellent,8 cylinders,gas,35113.0,automatic,convertible,36.1032,-79.8794
20492,7188883151,49995,2020.0,chevrolet,camaro ss convertible,like new,8 cylinders,gas,1192.0,manual,convertible,41.4878,-75.7057
20576,7182370480,31999,2017.0,ford,mustang,excellent,8 cylinders,gas,36261.0,automatic,convertible,61.1664,-149.847
20662,7185507373,5900,1994.0,bmw,325i e36 1994,excellent,6 cylinders,gas,101000.0,automatic,convertible,36.033,-79.5972
20711,7189263758,9900,2012.0,audi,a5 premium plus cabriolet,good,4 cylinders,gas,90253.0,automatic,convertible,40.263,-74.9555
20730,7184393225,19970,1986.0,mercedes-benz,560 series 560sl,excellent,8 cylinders,gas,108514.0,automatic,convertible,33.7412,-116.357
20755,7184329490,88999,2010.0,ferrari,"california 19,000",excellent,8 cylinders,gas,19000.0,automatic,convertible,33.7439,-116.359
20801,7191732232,7000,2006.0,pontiac,solstice,excellent,4 cylinders,gas,76000.0,manual,convertible,44.2379,-88.8449
20811,7179825595,12000,2013.0,volkswagen,beetle convertible,excellent,5 cylinders,gas,68500.0,automatic,convertible,30.9859,-83.8752
20817,7187617997,9500,2003.0,ford,mustang gt convertible,excellent,8 cylinders,gas,187000.0,automatic,convertible,35.6498,-81.2425
20879,7184164886,17500,1999.0,chevrolet,corvette,excellent,8 cylinders,gas,44000.0,manual,convertible,35.9149,-81.5398
21028,7188845727,6500,1999.0,mazda,miata mx-5,excellent,4 cylinders,gas,150000.0,manual,convertible,40.2084,-74.8291
21048,7180051100,11995,2009.0,bmw,3 series,good,6 cylinders,gas,103349.0,automatic,convertible,42.7778,-73.749
21053,7180042714,10500,1990.0,chevrolet,corvette convertible,excellent,8 cylinders,gas,69875.0,automatic,convertible,42.0639,-72.6734
21094,7184115496,18000,2002.0,ford,thunderbird,like new,8 cylinders,gas,44797.0,automatic,convertible,33.8181,-118.036
21096,7184045234,13970,1995.0,chevrolet,corvette,excellent,8 cylinders,gas,71957.0,automatic,convertible,33.7412,-116.357
21097,7184036381,5999,2010.0,chrysler,"sebring 81,000 miles",excellent,6 cylinders,gas,81000.0,automatic,convertible,33.7439,-116.359
21112,7181904990,36500,2013.0,mercedes-benz,benz sl550,like new,8 cylinders,gas,39675.0,automatic,convertible,61.2037,-149.745
21159,7190312325,6000,2004.0,nissan,350z convertible,excellent,6 cylinders,gas,85000.0,automatic,convertible,36.7412,-108.18
21216,7183607562,17950,2013.0,bmw,328i convertible,excellent,6 cylinders,gas,52978.0,automatic,convertible,33.7591,-116.307
21220,7183542043,10970,1999.0,mercedes-benz,sl500,excellent,8 cylinders,gas,84664.0,automatic,convertible,33.7412,-116.357
21228,7179217439,13995,2003.0,ford,mustang,excellent,8 cylinders,gas,41885.0,automatic,convertible,41.7817,-72.5338
21538,7182414555,16500,1989.0,jaguar,xj,excellent,12 cylinders,gas,28000.0,automatic,convertible,40.0225,-88.0734
21711,7194692469,3200,2008.0,chrysler,sebring convertible,good,6 cylinders,gas,122000.0,automatic,convertible,44.0611,-123.015
21804,7194620046,4995,1997.0,ford,mustang,excellent,8 cylinders,gas,141241.0,automatic,convertible,44.0662,-123.139
21868,7182488451,2500,2005.0,chrysler,sebring touring,good,6 cylinders,gas,220000.0,automatic,convertible,34.7055,-112.009
21872,7190822024,15500,1999.0,bmw,z3 roadster,excellent,6 cylinders,gas,0.0,manual,convertible,35.6339,-105.978
21975,7193833024,13995,2012.0,mini,cooper convertible,excellent,4 cylinders,gas,21728.0,automatic,convertible,44.0529,-123.102
21981,7189421905,18900,2016.0,mazda,miata,like new,4 cylinders,gas,50500.0,automatic,convertible,34.0507,-85.929
21991,7193218205,1500,1992.0,dodge,shadow convertible,good,4 cylinders,gas,107000.0,automatic,convertible,44.6023,-88.1143
22017,7193165041,22599,2006.0,chevrolet,corvette convertible,excellent,8 cylinders,gas,63569.0,automatic,convertible,44.482,-88.0205
22134,7191976973,8100,2001.0,mercedes-benz,slk 230,good,4 cylinders,gas,93000.0,automatic,convertible,44.5463,-88.1021
22158,7191787968,9450,2002.0,bmw,330ci,excellent,6 cylinders,gas,97000.0,manual,convertible,44.4975,-88.0324
22219,7188462475,9550,2002.0,ford,thunderbird,excellent,8 cylinders,gas,73000.0,automatic,convertible,36.0725,-86.724
22225,7188232187,17995,2000.0,bmw,z3,excellent,6 cylinders,gas,13322.0,automatic,convertible,40.0969,-75.03
22249,7189802184,11995,2012.0,volkswagen,eos,good,4 cylinders,gas,66249.0,automatic,convertible,30.8031,-88.1409
22297,7188522474,4500,1999.0,ford,mustang gt convertible,good,8 cylinders,gas,99000.0,manual,convertible,30.8253,-88.0785
22352,7188635386,11995,2008.0,mercedes-benz,benz clk550,excellent,8 cylinders,gas,112000.0,automatic,convertible,31.571,-86.2743
22484,7188494618,13995,2013.0,mini,cooper convertible,excellent,4 cylinders,gas,51844.0,automatic,convertible,61.2183,-149.866
22512,7186413926,18000,1965.0,ford,galaxie 500 convertible,excellent,8 cylinders,gas,92000.0,automatic,convertible,40.547,-122.34
22514,7188098340,12000,2010.0,bmw,335i convertible,good,6 cylinders,gas,65000.0,automatic,convertible,40.097,-75.4075
22523,7188017759,11995,2009.0,bmw,3 series,good,6 cylinders,gas,103349.0,automatic,convertible,42.7778,-73.749
22616,7193243003,44950,2016.0,mercedes-benz,slk,excellent,8 cylinders,gas,27000.0,automatic,convertible,42.4845,-92.325
22677,7192655168,3600,1992.0,ford,mustang convertible,excellent,4 cylinders,gas,68400.0,automatic,convertible,45.7249,-94.4581
22825,7193801243,17000,1966.0,chevrolet,impala,good,8 cylinders,gas,57932.0,manual,convertible,43.5345,-115.971
22878,7192619515,21750,2011.0,lexus,is 350 convertible,like new,6 cylinders,gas,33636.0,automatic,convertible,37.0244,-94.4824
22879,7192457275,8500,1983.0,mercedes-benz,380sl,excellent,8 cylinders,gas,87000.0,automatic,convertible,37.8409,-94.3571
22881,7192415784,16900,2011.0,infiniti,g convertible,good,6 cylinders,gas,78632.0,automatic,convertible,37.0465,-94.5103
22908,7191906790,10000,1964.0,chevrolet,corvair,good,6 cylinders,gas,92000.0,manual,convertible,38.2313,-92.6806
23035,7191980793,7900,2005.0,chrysler,crossfire convertible,like new,6 cylinders,gas,150000.0,automatic,convertible,36.9407,-92.6765
23150,7191895878,15250,1972.0,pontiac,lemans sport,good,8 cylinders,gas,77720.0,automatic,convertible,45.614,-108.387
23389,7190492807,16000,2004.0,mercedes-benz,benz,excellent,12 cylinders,gas,97000.0,automatic,convertible,37.1786,-104.516
23408,7191989783,3500,2005.0,mercedes-benz,slk350,good,6 cylinders,gas,162000.0,automatic,convertible,46.5398,-112.176
23411,7190192229,11995,2009.0,bmw,3 series,good,6 cylinders,gas,103349.0,automatic,convertible,42.7778,-73.749
23479,7192492251,8990,2007.0,pontiac,g6 gt convertible,excellent,6 cylinders,gas,57202.0,automatic,convertible,48.2028,-114.304
23488,7192466330,6500,1995.0,pontiac,firebird convertible,excellent,8 cylinders,gas,130000.0,automatic,convertible,47.6308,-114.111
23509,7190783275,3400,2004.0,volvo,c70 convertible,excellent,5 cylinders,gas,125000.0,automatic,convertible,41.3431,-72.0971
23527,7191512673,7200,2002.0,mazda,miata mx-5,good,4 cylinders,gas,91000.0,manual,convertible,41.856,-72.664
23568,7190301493,16000,2013.0,mazda,miata,excellent,4 cylinders,gas,65000.0,manual,convertible,42.0454,-75.8076
23575,7182000414,9900,2011.0,bmw,328i,good,6 cylinders,gas,107000.0,automatic,convertible,30.5518,-96.2496
23602,7191414259,18500,1987.0,mercedes-benz,560sl convertible,excellent,8 cylinders,gas,78748.0,automatic,convertible,43.0003,-78.6778
23605,7190639400,6400,2012.0,volkswagen,eos komfort,excellent,4 cylinders,gas,133000.0,automatic,convertible,41.4767,-73.2241
23606,7190632741,17200,1929.0,ford,model a roadster,excellent,4 cylinders,gas,67600.0,manual,convertible,41.5055,-72.9081
23617,7182159735,8995,2005.0,ford,mustang,excellent,6 cylinders,gas,156952.0,automatic,convertible,27.6755,-97.2784
23651,7186846406,17990,2002.0,chevrolet,corvette,excellent,8 cylinders,gas,70219.0,automatic,convertible,39.4956,-119.79
23688,7189389844,27500,2009.0,chevrolet,corvette convertible,excellent,8 cylinders,gas,34000.0,manual,convertible,40.114,-76.781
23690,7191333122,8900,1999.0,mercedes-benz,benz sl500,good,8 cylinders,gas,98000.0,automatic,convertible,41.9185,-71.8968
23734,7190638776,6400,2012.0,volkswagen,eos komfort,excellent,4 cylinders,gas,133000.0,automatic,convertible,41.4767,-73.2241
23782,7190420949,1800,1996.0,volkswagen,cabrio,fair,4 cylinders,gas,118200.0,manual,convertible,41.2756,-72.4669
23801,7178715129,9500,1965.0,chevrolet,corvair,excellent,6 cylinders,gas,55000.0,automatic,convertible,43.0951,-79.0293
23835,7190592789,13750,1979.0,volkswagen,cabrio,excellent,4 cylinders,gas,56000.0,manual,convertible,41.9516,-73.4377
23858,7191444970,2000,2009.0,audi,a4 2.0t quattro,fair,4 cylinders,gas,140.0,automatic,convertible,38.8191,-77.1484
23859,7190431253,20500,2006.0,chevrolet,corvette convertible,excellent,8 cylinders,gas,47000.0,automatic,convertible,47.8003,-96.8015
23907,7179204572,13995,2003.0,ford,mustang,excellent,8 cylinders,gas,41885.0,automatic,convertible,41.7817,-72.5338
23909,7179183543,24995,2015.0,jeep,wrangler,excellent,6 cylinders,gas,39000.0,automatic,convertible,42.5755,-71.7952
23940,7191193566,9800,1989.0,ford,mustang gt 5.0 convertible,good,8 cylinders,gas,41100.0,automatic,convertible,38.8644,-77.4424
23968,7178899929,25990,2018.0,chevrolet,camaro lt convertible,good,6 cylinders,gas,24915.0,other,convertible,42.26,-71.8
24021,7190171432,5400,1994.0,ford,mustang gt convertible,excellent,8 cylinders,gas,54440.0,automatic,convertible,42.9719,-78.8769
24024,7192718798,24000,1966.0,ford,mustang,excellent,8 cylinders,gas,101193.0,manual,convertible,42.7393,-90.4854
24026,7178371335,10000,1964.0,chevrolet,corvair,good,6 cylinders,gas,65000.0,manual,convertible,42.1509,-71.7165
24036,7193095473,5995,2005.0,mini,cooper s,excellent,4 cylinders,gas,84121.0,manual,convertible,35.5018,-82.9913
24063,7189499670,0,2014.0,chrysler,200,excellent,4 cylinders,gas,106434.0,automatic,convertible,34.606,-112.451
24065,7189261859,25900,2004.0,mercedes-benz,sl55 amg,like new,8 cylinders,gas,59875.0,automatic,convertible,34.5917,-112.426
24073,7188882209,8000,2002.0,ford,thunderbird convertible,excellent,8 cylinders,gas,126000.0,automatic,convertible,34.8185,-112.958
24083,7192641290,7900,1997.0,bmw,z3,excellent,4 cylinders,gas,103000.0,manual,convertible,35.3906,-82.568
24085,7188290179,13000,2005.0,bmw,645ci convertible,like new,8 cylinders,diesel,70000.0,automatic,convertible,34.521,-112.499
24113,7188473654,5000,2002.0,mazda,miata,excellent,4 cylinders,gas,180000.0,automatic,convertible,34.2947,-110.187
24152,7192711874,34500,1960.0,pontiac,catalina convertible,excellent,8 cylinders,gas,112000.0,automatic,convertible,42.7393,-90.4854
